movement_id,document_id,event_time,movement_type,sku,batch_id,location_id,quantity,order_line_id,receipt_id
M001238,D001238,2026-07-02 14:00:00,ISSUE,SKU027,B0057,L027,1,O01138,
M001239,D001239,2026-07-02 14:00:00,ISSUE,SKU028,B0058,L028,3,O01139,
M001240,D001240,2026-07-03 14:00:00,ISSUE,SKU002,B0060,L002,2,O01140,
M001241,D001241,2026-07-03 14:00:00,ISSUE,SKU003,B0082,L003,2,O01141,
M001242,D001242,2026-07-03 14:00:00,ISSUE,SKU004,B0083,L004,2,O01142,
M001243,D001243,2026-07-03 14:00:00,ISSUE,SKU006,B0085,L006,3,O01143,
M001244,D001244,2026-07-03 14:00:00,ISSUE,SKU012,B0067,L012,2,O01144,
M001245,D001245,2026-07-03 14:00:00,ISSUE,SKU014,B0044,L014,1,O01145,
M001246,D001246,2026-07-03 14:00:00,ISSUE,SKU001,B0059,L001,1,O01146,
M001247,D001247,2026-07-03 14:00:00,ISSUE,SKU002,B0081,L002,3,O01147,
M001248,D001248,2026-07-03 14:00:00,ISSUE,SKU005,B0035,L005,1,O01148,
M001249,D001249,2026-07-03 14:00:00,ISSUE,SKU006,B0085,L006,5,O01149,
M001250,D001250,2026-07-03 14:00:00,ISSUE,SKU011,B0011,L011,2,O01150,
M001251,D001251,2026-07-03 14:00:00,ISSUE,SKU014,B0044,L014,3,O01151,
M001252,D001252,2026-07-03 14:00:00,ISSUE,SKU015,B0045,L015,4,O01152,
M001253,D001253,2026-07-03 14:00:00,ISSUE,SKU024,B0054,L024,1,O01153,
M001254,D001254,2026-07-03 14:00:00,ISSUE,SKU001,B0059,L001,2,O01154,
M001255,D001255,2026-07-03 14:00:00,ISSUE,SKU001,B0080,L001,3,O01154,
M001256,D001256,2026-07-03 14:00:00,ISSUE,SKU002,B0081,L002,4,O01155,
M001257,D001257,2026-07-03 14:00:00,ISSUE,SKU003,B0082,L003,2,O01156,
M001258,D001258,2026-07-03 14:00:00,ISSUE,SKU004,B0083,L004,6,O01157,
M001259,D001259,2026-07-03 14:00:00,ISSUE,SKU008,B0038,L008,1,O01158,
M001260,D001260,2026-07-03 14:00:00,ISSUE,SKU011,B0011,L011,1,O01159,
M001261,D001261,2026-07-03 14:00:00,ISSUE,SKU011,B0066,L011,1,O01159,
M001262,D001262,2026-07-03 14:00:00,ISSUE,SKU013,B0043,L013,4,O01160,
M001263,D001263,2026-07-03 14:00:00,ISSUE,SKU015,B0045,L015,1,O01161,
M001264,D001264,2026-07-03 14:00:00,ISSUE,SKU019,B0071,L019,5,O01162,
M001265,D001265,2026-07-03 14:00:00,ISSUE,SKU021,B0051,L021,6,O01163,
M001266,D001266,2026-07-03 14:00:00,ISSUE,SKU027,B0057,L027,5,O01164,
M001267,D001267,2026-07-03 14:00:00,ISSUE,SKU028,B0058,L028,5,O01165,
M001268,D001268,2026-07-03 14:00:00,ISSUE,SKU002,B0081,L002,6,O01166,
M001269,D001269,2026-07-03 14:00:00,ISSUE,SKU004,B0083,L004,6,O01167,
M001270,D001270,2026-07-03 14:00:00,ISSUE,SKU005,B0035,L005,1,O01168,
M001271,D001271,2026-07-03 14:00:00,ISSUE,SKU006,B0085,L006,1,O01169,
M001272,D001272,2026-07-03 14:00:00,ISSUE,SKU007,B0037,L007,4,O01170,
M001273,D001273,2026-07-03 14:00:00,ISSUE,SKU011,B0066,L011,1,O01171,
M001274,D001274,2026-07-03 14:00:00,ISSUE,SKU013,B0043,L013,3,O01172,
M001275,D001275,2026-07-03 14:00:00,ISSUE,SKU013,B0087,L013,1,O01172,
M001276,D001276,2026-07-03 14:00:00,ISSUE,SKU016,B0046,L016,1,O01173,
M001277,D001277,2026-07-03 14:00:00,ISSUE,SKU021,B0051,L021,4,O01174,
M001278,D001278,2026-07-03 14:00:00,ISSUE,SKU025,B0055,L025,6,O01175,
M001279,D001279,2026-07-03 14:00:00,ISSUE,SKU026,B0026,L026,7,O01176,
M001280,D001280,2026-07-03 14:00:00,ISSUE,SKU028,B0058,L028,7,O01177,
M001281,D001281,2026-07-03 14:00:00,ISSUE,SKU002,B0081,L002,2,O01178,
M001282,D001282,2026-07-03 14:00:00,ISSUE,SKU003,B0082,L003,3,O01179,
M001283,D001283,2026-07-03 14:00:00,ISSUE,SKU006,B0085,L006,2,O01180,
M001284,D001284,2026-07-03 14:00:00,ISSUE,SKU007,B0037,L007,4,O01181,
M001285,D001285,2026-07-03 14:00:00,ISSUE,SKU020,B0090,L020,1,O01182,
M001286,D001286,2026-07-03 14:00:00,ISSUE,SKU021,B0051,L021,2,O01183,
M001287,D001287,2026-07-03 14:00:00,ISSUE,SKU026,B0026,L026,4,O01184,
M001288,D001288,2026-07-03 14:00:00,ISSUE,SKU028,B0058,L028,2,O01185,
M001289,D001289,2026-07-04 14:00:00,ISSUE,SKU004,B0083,L004,4,O01186,
M001290,D001290,2026-07-04 14:00:00,ISSUE,SKU006,B0085,L006,1,O01187,
M001291,D001291,2026-07-04 14:00:00,ISSUE,SKU009,B0065,L009,2,O01188,
M001292,D001292,2026-07-04 14:00:00,ISSUE,SKU015,B0015,L015,3,O01189,
M001293,D001293,2026-07-04 14:00:00,ISSUE,SKU018,B0089,L018,3,O01190,
M001294,D001294,2026-07-04 14:00:00,ISSUE,SKU022,B0052,L022,5,O01191,
M001295,D001295,2026-07-04 14:00:00,ISSUE,SKU023,B0053,L023,5,O01192,
M001296,D001296,2026-07-04 14:00:00,ISSUE,SKU025,B0055,L025,3,O01193,
M001297,D001297,2026-07-04 14:00:00,ISSUE,SKU001,B0080,L001,6,O01194,
M001298,D001298,2026-07-04 14:00:00,ISSUE,SKU003,B0082,L003,1,O01195,
M001299,D001299,2026-07-04 14:00:00,ISSUE,SKU015,B0015,L015,3,O01196,
M001300,D001300,2026-07-04 14:00:00,ISSUE,SKU019,B0071,L019,1,O01197,
M001301,D001301,2026-07-04 14:00:00,ISSUE,SKU001,B0080,L001,8,O01198,
M001302,D001302,2026-07-04 14:00:00,ISSUE,SKU002,B0081,L002,8,O01199,
M001303,D001303,2026-07-04 14:00:00,ISSUE,SKU003,B0082,L003,6,O01200,
M001304,D001304,2026-07-04 14:00:00,ISSUE,SKU004,B0083,L004,3,O01201,
M001305,D001305,2026-07-04 14:00:00,ISSUE,SKU006,B0085,L006,6,O01202,
M001306,D001306,2026-07-04 14:00:00,ISSUE,SKU012,B0067,L012,3,O01203,
M001307,D001307,2026-07-04 14:00:00,ISSUE,SKU019,B0071,L019,2,O01204,
M001308,D001308,2026-07-04 14:00:00,ISSUE,SKU022,B0052,L022,6,O01205,
M001309,D001309,2026-07-04 14:00:00,ISSUE,SKU024,B0054,L024,3,O01206,
M001310,D001310,2026-07-04 14:00:00,ISSUE,SKU028,B0058,L028,5,O01207,
M001311,D001311,2026-07-04 14:00:00,ISSUE,SKU001,B0080,L001,5,O01208,
M001312,D001312,2026-07-04 14:00:00,ISSUE,SKU003,B0082,L003,9,O01209,
M001313,D001313,2026-07-04 14:00:00,ISSUE,SKU006,B0085,L006,2,O01210,
M001314,D001314,2026-07-04 14:00:00,ISSUE,SKU009,B0065,L009,5,O01211,
M001315,D001315,2026-07-04 14:00:00,ISSUE,SKU018,B0089,L018,2,O01212,
M001316,D001316,2026-07-04 14:00:00,ISSUE,SKU001,B0080,L001,5,O01213,
M001317,D001317,2026-07-04 14:00:00,ISSUE,SKU013,B0087,L013,1,O01214,
M001318,D001318,2026-07-04 14:00:00,ISSUE,SKU015,B0015,L015,4,O01215,
M001319,D001319,2026-07-04 14:00:00,ISSUE,SKU025,B0055,L025,1,O01216,
M001320,D001320,2026-07-04 14:00:00,ISSUE,SKU027,B0057,L027,5,O01217,
M001321,D001321,2026-07-04 14:00:00,ISSUE,SKU028,B0058,L028,1,O01218,
M001322,D001322,2026-07-05 14:00:00,ISSUE,SKU003,B0082,L003,2,O01219,
M001323,D001323,2026-07-05 14:00:00,ISSUE,SKU005,B0035,L005,2,O01220,
M001324,D001324,2026-07-05 14:00:00,ISSUE,SKU006,B0085,L006,5,O01221,
M001325,D001325,2026-07-05 14:00:00,ISSUE,SKU007,B0037,L007,5,O01222,
M001326,D001326,2026-07-05 14:00:00,ISSUE,SKU008,B0038,L008,4,O01223,
M001327,D001327,2026-07-05 14:00:00,ISSUE,SKU012,B0067,L012,1,O01224,
M001328,D001328,2026-07-05 14:00:00,ISSUE,SKU014,B0044,L014,2,O01225,
M001329,D001329,2026-07-05 14:00:00,ISSUE,SKU015,B0015,L015,3,O01226,
M001330,D001330,2026-07-05 14:00:00,ISSUE,SKU018,B0089,L018,5,O01227,
M001331,D001331,2026-07-05 14:00:00,ISSUE,SKU020,B0090,L020,5,O01228,
M001332,D001332,2026-07-05 14:00:00,ISSUE,SKU025,B0055,L025,3,O01229,
M001333,D001333,2026-07-05 14:00:00,ISSUE,SKU027,B0057,L027,5,O01230,
M001334,D001334,2026-07-05 14:00:00,ISSUE,SKU003,B0082,L003,4,O01231,
M001335,D001335,2026-07-05 14:00:00,ISSUE,SKU005,B0035,L005,3,O01232,
M001336,D001336,2026-07-05 14:00:00,ISSUE,SKU008,B0038,L008,3,O01233,
M001337,D001337,2026-07-05 14:00:00,ISSUE,SKU011,B0066,L011,6,O01234,
M001338,D001338,2026-07-05 14:00:00,ISSUE,SKU020,B0090,L020,6,O01235,
M001339,D001339,2026-07-05 14:00:00,ISSUE,SKU021,B0051,L021,6,O01236,
M001340,D001340,2026-07-05 14:00:00,ISSUE,SKU005,B0035,L005,3,O01237,
M001341,D001341,2026-07-05 14:00:00,ISSUE,SKU006,B0085,L006,5,O01238,
M001342,D001342,2026-07-05 14:00:00,ISSUE,SKU009,B0065,L009,3,O01239,
M001343,D001343,2026-07-05 14:00:00,ISSUE,SKU016,B0046,L016,8,O01240,
M001344,D001344,2026-07-05 14:00:00,ISSUE,SKU019,B0071,L019,2,O01241,
M001345,D001345,2026-07-05 14:00:00,ISSUE,SKU025,B0077,L025,6,O01242,
M001346,D001346,2026-07-05 14:00:00,ISSUE,SKU003,B0082,L003,9,O01243,
M001347,D001347,2026-07-05 14:00:00,ISSUE,SKU004,B0083,L004,4,O01244,
M001348,D001348,2026-07-05 14:00:00,ISSUE,SKU005,B0035,L005,5,O01245,
M001349,D001349,2026-07-05 14:00:00,ISSUE,SKU006,B0085,L006,7,O01246,
M001350,D001350,2026-07-05 14:00:00,ISSUE,SKU007,B0037,L007,4,O01247,
M001351,D001351,2026-07-05 14:00:00,ISSUE,SKU009,B0065,L009,7,O01248,
M001352,D001352,2026-07-05 14:00:00,ISSUE,SKU011,B0066,L011,4,O01249,
M001353,D001353,2026-07-05 14:00:00,ISSUE,SKU015,B0015,L015,7,O01250,
M001354,D001354,2026-07-05 14:00:00,ISSUE,SKU018,B0089,L018,2,O01251,
M001355,D001355,2026-07-05 14:00:00,ISSUE,SKU021,B0051,L021,5,O01252,
M001356,D001356,2026-07-05 14:00:00,ISSUE,SKU023,B0053,L023,9,O01253,
M001357,D001357,2026-07-05 14:00:00,ISSUE,SKU024,B0054,L024,5,O01254,
M001358,D001358,2026-07-05 14:00:00,ISSUE,SKU027,B0057,L027,2,O01255,
M001359,D001359,2026-07-05 14:00:00,ISSUE,SKU001,B0080,L001,6,O01256,
M001360,D001360,2026-07-05 14:00:00,ISSUE,SKU002,B0081,L002,4,O01257,
M001361,D001361,2026-07-05 14:00:00,ISSUE,SKU004,B0083,L004,5,O01258,
M001362,D001362,2026-07-05 14:00:00,ISSUE,SKU006,B0085,L006,6,O01259,
M001363,D001363,2026-07-05 14:00:00,ISSUE,SKU007,B0037,L007,4,O01260,
M001364,D001364,2026-07-05 14:00:00,ISSUE,SKU009,B0065,L009,2,O01261,
M001365,D001365,2026-07-05 14:00:00,ISSUE,SKU013,B0087,L013,2,O01262,
M001366,D001366,2026-07-05 14:00:00,ISSUE,SKU014,B0044,L014,1,O01263,
M001367,D001367,2026-07-05 14:00:00,ISSUE,SKU017,B0088,L017,4,O01264,
M001368,D001368,2026-07-05 14:00:00,ISSUE,SKU022,B0052,L022,5,O01265,
M001369,D001369,2026-07-05 14:00:00,ISSUE,SKU026,B0026,L026,6,O01266,
M001370,D001370,2026-07-05 14:00:00,ISSUE,SKU028,B0058,L028,5,O01267,
M001371,D001371,2026-07-06 14:00:00,ISSUE,SKU001,B0080,L001,4,O01268,
M001372,D001372,2026-07-06 14:00:00,ISSUE,SKU005,B0035,L005,2,O01269,
M001373,D001373,2026-07-06 14:00:00,ISSUE,SKU007,B0037,L007,2,O01270,
M001374,D001374,2026-07-06 14:00:00,ISSUE,SKU009,B0065,L009,4,O01271,
M001375,D001375,2026-07-06 14:00:00,ISSUE,SKU013,B0087,L013,2,O01272,
M001376,D001376,2026-07-06 14:00:00,ISSUE,SKU014,B0044,L014,1,O01273,
M001377,D001377,2026-07-06 14:00:00,ISSUE,SKU018,B0089,L018,4,O01274,
M001378,D001378,2026-07-06 14:00:00,ISSUE,SKU020,B0090,L020,2,O01275,
M001379,D001379,2026-07-06 14:00:00,ISSUE,SKU023,B0053,L023,4,O01276,
M001380,D001380,2026-07-06 14:00:00,ISSUE,SKU001,B0080,L001,4,O01277,
M001381,D001381,2026-07-06 14:00:00,ISSUE,SKU002,B0081,L002,1,O01278,
M001382,D001382,2026-07-06 14:00:00,ISSUE,SKU004,B0083,L004,1,O01279,
M001383,D001383,2026-07-06 14:00:00,ISSUE,SKU005,B0035,L005,3,O01280,
M001384,D001384,2026-07-06 14:00:00,ISSUE,SKU009,B0065,L009,1,O01281,
M001385,D001385,2026-07-06 14:00:00,ISSUE,SKU018,B0089,L018,4,O01282,
M001386,D001386,2026-07-06 14:00:00,ISSUE,SKU022,B0052,L022,2,O01283,
M001387,D001387,2026-07-06 14:00:00,ISSUE,SKU023,B0053,L023,1,O01284,
M001388,D001388,2026-07-06 14:00:00,ISSUE,SKU025,B0077,L025,4,O01285,
M001389,D001389,2026-07-06 14:00:00,ISSUE,SKU003,B0082,L003,6,O01286,
M001390,D001390,2026-07-06 14:00:00,ISSUE,SKU007,B0037,L007,4,O01287,
M001391,D001391,2026-07-06 14:00:00,ISSUE,SKU012,B0067,L012,5,O01288,
M001392,D001392,2026-07-06 14:00:00,ISSUE,SKU014,B0044,L014,5,O01289,
M001393,D001393,2026-07-06 14:00:00,ISSUE,SKU015,B0015,L015,6,O01290,
M001394,D001394,2026-07-06 14:00:00,ISSUE,SKU017,B0088,L017,1,O01291,
M001395,D001395,2026-07-06 14:00:00,ISSUE,SKU024,B0054,L024,4,O01292,
M001396,D001396,2026-07-06 14:00:00,ISSUE,SKU026,B0026,L026,1,O01293,
M001397,D001397,2026-07-06 14:00:00,ISSUE,SKU026,B0056,L026,1,O01293,
M001398,D001398,2026-07-06 14:00:00,ISSUE,SKU003,B0082,L003,4,O01294,
M001399,D001399,2026-07-06 14:00:00,ISSUE,SKU006,B0085,L006,4,O01295,
M001400,D001400,2026-07-06 14:00:00,ISSUE,SKU008,B0038,L008,6,O01296,
M001401,D001401,2026-07-06 14:00:00,ISSUE,SKU009,B0039,L009,7,O01297,
M001402,D001402,2026-07-06 14:00:00,ISSUE,SKU013,B0087,L013,3,O01298,
M001403,D001403,2026-07-06 14:00:00,ISSUE,SKU018,B0089,L018,1,O01299,
M001404,D001404,2026-07-06 14:00:00,ISSUE,SKU019,B0071,L019,7,O01300,
M001405,D001405,2026-07-06 14:00:00,ISSUE,SKU021,B0051,L021,3,O01301,
M001406,D001406,2026-07-06 14:00:00,ISSUE,SKU024,B0054,L024,7,O01302,
M001407,D001407,2026-07-06 14:00:00,ISSUE,SKU027,B0057,L027,7,O01303,
M001408,D001408,2026-07-06 14:00:00,ISSUE,SKU001,B0080,L001,4,O01304,
M001409,D001409,2026-07-06 14:00:00,ISSUE,SKU002,B0081,L002,2,O01305,
M001410,D001410,2026-07-06 14:00:00,ISSUE,SKU005,B0084,L005,4,O01306,
M001411,D001411,2026-07-06 14:00:00,ISSUE,SKU006,B0085,L006,4,O01307,
M001412,D001412,2026-07-06 14:00:00,ISSUE,SKU007,B0037,L007,4,O01308,
M001413,D001413,2026-07-06 14:00:00,ISSUE,SKU008,B0038,L008,1,O01309,
M001414,D001414,2026-07-06 14:00:00,ISSUE,SKU016,B0046,L016,1,O01310,
M001415,D001415,2026-07-06 14:00:00,ISSUE,SKU017,B0088,L017,1,O01311,
M001416,D001416,2026-07-06 14:00:00,ISSUE,SKU023,B0053,L023,3,O01312,
M001417,D001417,2026-07-06 14:00:00,ISSUE,SKU026,B0056,L026,3,O01313,
M001418,D001418,2026-07-06 14:00:00,ISSUE,SKU028,B0058,L028,3,O01314,
M001419,D001419,2026-07-07 08:00:00,RECEIPT,SKU001,B0093,L001,76,,R0063
M001420,D001420,2026-07-07 08:00:00,RECEIPT,SKU002,B0094,L002,86,,R0064
M001421,D001421,2026-07-07 08:00:00,RECEIPT,SKU003,B0095,L003,62,,R0065
M001422,D001422,2026-07-07 08:00:00,RECEIPT,SKU004,B0096,L004,87,,R0066
M001423,D001423,2026-07-07 08:00:00,RECEIPT,SKU005,B0097,L005,72,,R0067
M001424,D001424,2026-07-07 08:00:00,RECEIPT,SKU006,B0098,L006,77,,R0068
M001425,D001425,2026-07-07 08:00:00,RECEIPT,SKU007,B0099,L007,64,,R0069
M001426,D001426,2026-07-07 08:00:00,RECEIPT,SKU009,B0100,L009,68,,R0070
M001427,D001427,2026-07-07 08:00:00,RECEIPT,SKU011,B0101,L011,63,,R0071
M001428,D001428,2026-07-07 08:00:00,RECEIPT,SKU012,B0102,L012,70,,R0072
M001429,D001429,2026-07-07 08:00:00,RECEIPT,SKU014,B0103,L014,69,,R0073
M001430,D001430,2026-07-07 08:00:00,RECEIPT,SKU016,B0104,L016,60,,R0074
M001431,D001431,2026-07-07 08:00:00,RECEIPT,SKU021,B0105,L021,90,,R0075
M001432,D001432,2026-07-07 08:00:00,RECEIPT,SKU022,B0106,L022,63,,R0076
M001433,D001433,2026-07-07 08:00:00,RECEIPT,SKU024,B0107,L024,92,,R0077
M001434,D001434,2026-07-07 08:00:00,RECEIPT,SKU027,B0108,L027,62,,R0078
M001435,D001435,2026-07-07 14:00:00,ISSUE,SKU001,B0093,L001,2,O01315,
M001436,D001436,2026-07-07 14:00:00,ISSUE,SKU003,B0095,L003,1,O01316,
M001437,D001437,2026-07-07 14:00:00,ISSUE,SKU005,B0084,L005,2,O01317,
M001438,D001438,2026-07-07 14:00:00,ISSUE,SKU006,B0085,L006,2,O01318,
M001439,D001439,2026-07-07 14:00:00,ISSUE,SKU007,B0037,L007,1,O01319,
M001440,D001440,2026-07-07 14:00:00,ISSUE,SKU007,B0099,L007,1,O01319,
M001441,D001441,2026-07-07 14:00:00,ISSUE,SKU014,B0044,L014,4,O01320,
M001442,D001442,2026-07-07 14:00:00,ISSUE,SKU018,B0089,L018,2,O01321,
M001443,D001443,2026-07-07 14:00:00,ISSUE,SKU019,B0071,L019,2,O01322,
M001444,D001444,2026-07-07 14:00:00,ISSUE,SKU022,B0052,L022,3,O01323,
M001445,D001445,2026-07-07 14:00:00,ISSUE,SKU001,B0093,L001,2,O01324,
M001446,D001446,2026-07-07 14:00:00,ISSUE,SKU003,B0095,L003,1,O01325,
M001447,D001447,2026-07-07 14:00:00,ISSUE,SKU004,B0083,L004,4,O01326,
M001448,D001448,2026-07-07 14:00:00,ISSUE,SKU005,B0084,L005,5,O01327,
M001449,D001449,2026-07-07 14:00:00,ISSUE,SKU006,B0085,L006,3,O01328,
M001450,D001450,2026-07-07 14:00:00,ISSUE,SKU012,B0067,L012,5,O01329,
M001451,D001451,2026-07-07 14:00:00,ISSUE,SKU015,B0015,L015,3,O01330,
M001452,D001452,2026-07-07 14:00:00,ISSUE,SKU024,B0054,L024,4,O01331,
M001453,D001453,2026-07-07 14:00:00,ISSUE,SKU029,B0029,L029,1,O01332,
M001454,D001454,2026-07-07 14:00:00,ISSUE,SKU001,B0093,L001,6,O01333,
M001455,D001455,2026-07-07 14:00:00,ISSUE,SKU003,B0095,L003,6,O01334,
M001456,D001456,2026-07-07 14:00:00,ISSUE,SKU004,B0083,L004,6,O01335,
M001457,D001457,2026-07-07 14:00:00,ISSUE,SKU007,B0099,L007,6,O01336,
M001458,D001458,2026-07-07 14:00:00,ISSUE,SKU009,B0039,L009,4,O01337,
M001459,D001459,2026-07-07 14:00:00,ISSUE,SKU012,B0067,L012,5,O01338,
M001460,D001460,2026-07-07 14:00:00,ISSUE,SKU013,B0087,L013,6,O01339,
M001461,D001461,2026-07-07 14:00:00,ISSUE,SKU020,B0090,L020,6,O01340,
M001462,D001462,2026-07-07 14:00:00,ISSUE,SKU001,B0093,L001,4,O01341,
M001463,D001463,2026-07-07 14:00:00,ISSUE,SKU002,B0094,L002,7,O01342,
M001464,D001464,2026-07-07 14:00:00,ISSUE,SKU004,B0083,L004,6,O01343,
M001465,D001465,2026-07-07 14:00:00,ISSUE,SKU006,B0085,L006,7,O01344,
M001466,D001466,2026-07-07 14:00:00,ISSUE,SKU008,B0038,L008,3,O01345,
M001467,D001467,2026-07-07 14:00:00,ISSUE,SKU021,B0051,L021,3,O01346,
M001468,D001468,2026-07-07 14:00:00,ISSUE,SKU026,B0056,L026,1,O01347,
M001469,D001469,2026-07-07 14:00:00,ISSUE,SKU028,B0058,L028,4,O01348,
M001470,D001470,2026-07-07 14:00:00,ISSUE,SKU001,B0093,L001,2,O01349,
M001471,D001471,2026-07-07 14:00:00,ISSUE,SKU002,B0094,L002,1,O01350,
M001472,D001472,2026-07-07 14:00:00,ISSUE,SKU003,B0095,L003,2,O01351,
M001473,D001473,2026-07-07 14:00:00,ISSUE,SKU004,B0083,L004,1,O01352,
M001474,D001474,2026-07-07 14:00:00,ISSUE,SKU007,B0099,L007,4,O01353,
M001475,D001475,2026-07-07 14:00:00,ISSUE,SKU022,B0052,L022,4,O01354,
M001476,D001476,2026-07-07 14:00:00,ISSUE,SKU026,B0056,L026,4,O01355,
M001477,D001477,2026-07-07 14:00:00,ISSUE,SKU027,B0057,L027,1,O01356,
M001478,D001478,2026-07-08 14:00:00,ISSUE,SKU001,B0093,L001,3,O01357,
M001479,D001479,2026-07-08 14:00:00,ISSUE,SKU002,B0094,L002,1,O01358,
M001480,D001480,2026-07-08 14:00:00,ISSUE,SKU004,B0083,L004,1,O01359,
M001481,D001481,2026-07-08 14:00:00,ISSUE,SKU004,B0096,L004,1,O01359,
M001482,D001482,2026-07-08 14:00:00,ISSUE,SKU007,B0099,L007,4,O01361,
M001483,D001483,2026-07-08 14:00:00,ISSUE,SKU013,B0087,L013,2,O01362,
M001484,D001484,2026-07-08 14:00:00,ISSUE,SKU015,B0015,L015,2,O01363,
M001485,D001485,2026-07-08 14:00:00,ISSUE,SKU016,B0104,L016,2,O01364,
M001486,D001486,2026-07-08 14:00:00,ISSUE,SKU021,B0051,L021,1,O01365,
M001487,D001487,2026-07-08 14:00:00,ISSUE,SKU025,B0077,L025,4,O01366,
M001488,D001488,2026-07-08 14:00:00,ISSUE,SKU027,B0057,L027,1,O01367,
M001489,D001489,2026-07-08 14:00:00,ISSUE,SKU002,B0094,L002,1,O01368,
M001490,D001490,2026-07-08 14:00:00,ISSUE,SKU003,B0095,L003,3,O01369,
M001491,D001491,2026-07-08 14:00:00,ISSUE,SKU004,B0096,L004,1,O01370,
M001492,D001492,2026-07-08 14:00:00,ISSUE,SKU005,B0084,L005,1,O01371,
M001493,D001493,2026-07-08 14:00:00,ISSUE,SKU007,B0099,L007,2,O01373,
M001494,D001494,2026-07-08 14:00:00,ISSUE,SKU009,B0039,L009,5,O01374,
M001495,D001495,2026-07-08 14:00:00,ISSUE,SKU016,B0104,L016,2,O01375,
M001496,D001496,2026-07-08 14:00:00,ISSUE,SKU023,B0053,L023,4,O01376,
M001497,D001497,2026-07-08 14:00:00,ISSUE,SKU025,B0077,L025,5,O01377,
M001498,D001498,2026-07-08 14:00:00,ISSUE,SKU001,B0093,L001,5,O01378,
M001499,D001499,2026-07-08 14:00:00,ISSUE,SKU002,B0094,L002,1,O01379,
M001500,D001500,2026-07-08 14:00:00,ISSUE,SKU004,B0096,L004,1,O01380,
M001501,D001501,2026-07-08 14:00:00,ISSUE,SKU005,B0084,L005,6,O01381,
M001502,D001502,2026-07-08 14:00:00,ISSUE,SKU007,B0099,L007,6,O01383,
M001503,D001503,2026-07-08 14:00:00,ISSUE,SKU012,B0067,L012,1,O01384,
M001504,D001504,2026-07-08 14:00:00,ISSUE,SKU018,B0089,L018,5,O01385,
M001505,D001505,2026-07-08 14:00:00,ISSUE,SKU022,B0052,L022,6,O01386,
M001506,D001506,2026-07-08 14:00:00,ISSUE,SKU024,B0054,L024,6,O01387,
M001507,D001507,2026-07-08 14:00:00,ISSUE,SKU026,B0056,L026,6,O01388,
M001508,D001508,2026-07-08 14:00:00,ISSUE,SKU004,B0096,L004,3,O01389,
M001509,D001509,2026-07-08 14:00:00,ISSUE,SKU005,B0084,L005,6,O01390,
M001510,D001510,2026-07-08 14:00:00,ISSUE,SKU007,B0099,L007,4,O01392,
M001511,D001511,2026-07-08 14:00:00,ISSUE,SKU013,B0087,L013,3,O01393,
M001512,D001512,2026-07-08 14:00:00,ISSUE,SKU022,B0052,L022,4,O01394,
M001513,D001513,2026-07-08 14:00:00,ISSUE,SKU022,B0074,L022,2,O01394,
M001514,D001514,2026-07-08 14:00:00,ISSUE,SKU026,B0056,L026,7,O01395,
M001515,D001515,2026-07-08 14:00:00,ISSUE,SKU028,B0058,L028,4,O01396,
M001516,D001516,2026-07-08 14:00:00,ISSUE,SKU003,B0095,L003,2,O01397,
M001517,D001517,2026-07-08 14:00:00,ISSUE,SKU005,B0084,L005,4,O01398,
M001518,D001518,2026-07-08 14:00:00,ISSUE,SKU007,B0099,L007,4,O01399,
M001519,D001519,2026-07-08 14:00:00,ISSUE,SKU008,B0038,L008,4,O01400,
M001520,D001520,2026-07-08 14:00:00,ISSUE,SKU009,B0039,L009,1,O01401,
M001521,D001521,2026-07-08 14:00:00,ISSUE,SKU012,B0067,L012,2,O01402,
M001522,D001522,2026-07-08 14:00:00,ISSUE,SKU016,B0104,L016,4,O01403,
M001523,D001523,2026-07-08 14:00:00,ISSUE,SKU022,B0074,L022,3,O01404,
M001524,D001524,2026-07-08 14:00:00,ISSUE,SKU023,B0053,L023,2,O01405,
M001525,D001525,2026-07-09 14:00:00,ISSUE,SKU002,B0094,L002,2,O01406,
M001526,D001526,2026-07-09 14:00:00,ISSUE,SKU003,B0095,L003,3,O01407,
M001527,D001527,2026-07-09 14:00:00,ISSUE,SKU004,B0096,L004,4,O01408,
M001528,D001528,2026-07-09 14:00:00,ISSUE,SKU005,B0084,L005,1,O01409,
M001529,D001529,2026-07-09 14:00:00,ISSUE,SKU012,B0067,L012,3,O01411,
M001530,D001530,2026-07-09 14:00:00,ISSUE,SKU016,B0104,L016,2,O01412,
M001531,D001531,2026-07-09 14:00:00,ISSUE,SKU001,B0093,L001,5,O01413,
M001532,D001532,2026-07-09 14:00:00,ISSUE,SKU002,B0094,L002,4,O01414,
M001533,D001533,2026-07-09 14:00:00,ISSUE,SKU007,B0099,L007,3,O01415,
M001534,D001534,2026-07-09 14:00:00,ISSUE,SKU014,B0044,L014,3,O01416,
M001535,D001535,2026-07-09 14:00:00,ISSUE,SKU016,B0104,L016,2,O01417,
M001536,D001536,2026-07-09 14:00:00,ISSUE,SKU025,B0077,L025,5,O01418,
M001537,D001537,2026-07-09 14:00:00,ISSUE,SKU001,B0093,L001,1,O01419,
M001538,D001538,2026-07-09 14:00:00,ISSUE,SKU002,B0094,L002,4,O01420,
M001539,D001539,2026-07-09 14:00:00,ISSUE,SKU004,B0096,L004,6,O01421,
M001540,D001540,2026-07-09 14:00:00,ISSUE,SKU008,B0038,L008,5,O01422,
