order_line_id,order_id,order_time,store_id,sku,requested_qty,promised_ship_time,actual_ship_time
O00825,ORD017S3,2026-06-26 10:00:00,S3,SKU012,5,2026-06-26 18:00:00,2026-06-26 14:00:00
O00826,ORD017S3,2026-06-26 10:00:00,S3,SKU017,5,2026-06-26 18:00:00,2026-06-26 14:00:00
O00827,ORD017S3,2026-06-26 10:00:00,S3,SKU020,1,2026-06-26 18:00:00,2026-06-26 14:00:00
O00828,ORD017S3,2026-06-26 10:00:00,S3,SKU025,4,2026-06-26 18:00:00,2026-06-26 14:00:00
O00829,ORD017S3,2026-06-26 10:00:00,S3,SKU027,1,2026-06-26 18:00:00,2026-06-26 14:00:00
O00830,ORD017S4,2026-06-26 10:00:00,S4,SKU003,7,2026-06-26 18:00:00,2026-06-26 14:00:00
O00831,ORD017S4,2026-06-26 10:00:00,S4,SKU004,7,2026-06-26 18:00:00,2026-06-26 14:00:00
O00832,ORD017S4,2026-06-26 10:00:00,S4,SKU008,7,2026-06-26 18:00:00,2026-06-26 14:00:00
O00833,ORD017S4,2026-06-26 10:00:00,S4,SKU013,4,2026-06-26 18:00:00,2026-06-26 14:00:00
O00834,ORD017S4,2026-06-26 10:00:00,S4,SKU018,1,2026-06-26 18:00:00,2026-06-26 14:00:00
O00835,ORD017S4,2026-06-26 10:00:00,S4,SKU027,7,2026-06-26 18:00:00,2026-06-26 14:00:00
O00836,ORD017S5,2026-06-26 10:00:00,S5,SKU003,1,2026-06-26 18:00:00,2026-06-26 14:00:00
O00837,ORD017S5,2026-06-26 10:00:00,S5,SKU004,4,2026-06-26 18:00:00,2026-06-26 14:00:00
O00838,ORD017S5,2026-06-26 10:00:00,S5,SKU006,3,2026-06-26 18:00:00,2026-06-26 14:00:00
O00839,ORD017S5,2026-06-26 10:00:00,S5,SKU014,4,2026-06-26 18:00:00,2026-06-26 14:00:00
O00840,ORD017S5,2026-06-26 10:00:00,S5,SKU026,3,2026-06-26 18:00:00,2026-06-26 14:00:00
O00841,ORD017S5,2026-06-26 10:00:00,S5,SKU028,4,2026-06-26 18:00:00,2026-06-26 14:00:00
O00842,ORD018S1,2026-06-27 10:00:00,S1,SKU001,5,2026-06-27 18:00:00,2026-06-27 14:00:00
O00843,ORD018S1,2026-06-27 10:00:00,S1,SKU002,1,2026-06-27 18:00:00,2026-06-27 14:00:00
O00844,ORD018S1,2026-06-27 10:00:00,S1,SKU003,4,2026-06-27 18:00:00,2026-06-27 14:00:00
O00845,ORD018S1,2026-06-27 10:00:00,S1,SKU005,1,2026-06-27 18:00:00,2026-06-27 14:00:00
O00846,ORD018S1,2026-06-27 10:00:00,S1,SKU006,1,2026-06-27 18:00:00,2026-06-27 14:00:00
O00847,ORD018S1,2026-06-27 10:00:00,S1,SKU008,5,2026-06-27 18:00:00,2026-06-27 14:00:00
O00848,ORD018S1,2026-06-27 10:00:00,S1,SKU012,2,2026-06-27 18:00:00,2026-06-27 14:00:00
O00849,ORD018S1,2026-06-27 10:00:00,S1,SKU014,4,2026-06-27 18:00:00,2026-06-27 14:00:00
O00850,ORD018S1,2026-06-27 10:00:00,S1,SKU016,2,2026-06-27 18:00:00,2026-06-27 14:00:00
O00851,ORD018S1,2026-06-27 10:00:00,S1,SKU018,4,2026-06-27 18:00:00,2026-06-27 14:00:00
O00852,ORD018S1,2026-06-27 10:00:00,S1,SKU023,1,2026-06-27 18:00:00,2026-06-27 14:00:00
O00853,ORD018S1,2026-06-27 10:00:00,S1,SKU024,4,2026-06-27 18:00:00,2026-06-27 14:00:00
O00854,ORD018S1,2026-06-27 10:00:00,S1,SKU025,4,2026-06-27 18:00:00,2026-06-27 14:00:00
O00855,ORD018S1,2026-06-27 10:00:00,S1,SKU027,1,2026-06-27 18:00:00,2026-06-27 14:00:00
O00856,ORD018S2,2026-06-27 10:00:00,S2,SKU001,5,2026-06-27 18:00:00,2026-06-27 14:00:00
O00857,ORD018S2,2026-06-27 10:00:00,S2,SKU002,3,2026-06-27 18:00:00,2026-06-27 14:00:00
O00858,ORD018S2,2026-06-27 10:00:00,S2,SKU003,3,2026-06-27 18:00:00,2026-06-27 14:00:00
O00859,ORD018S2,2026-06-27 10:00:00,S2,SKU004,6,2026-06-27 18:00:00,2026-06-27 14:00:00
O00860,ORD018S2,2026-06-27 10:00:00,S2,SKU005,5,2026-06-27 18:00:00,2026-06-27 14:00:00
O00861,ORD018S2,2026-06-27 10:00:00,S2,SKU006,1,2026-06-27 18:00:00,2026-06-27 14:00:00
O00862,ORD018S2,2026-06-27 10:00:00,S2,SKU011,4,2026-06-27 18:00:00,2026-06-27 14:00:00
O00863,ORD018S2,2026-06-27 10:00:00,S2,SKU016,1,2026-06-27 18:00:00,2026-06-27 14:00:00
O00864,ORD018S2,2026-06-27 10:00:00,S2,SKU023,3,2026-06-27 18:00:00,2026-06-27 14:00:00
O00865,ORD018S2,2026-06-27 10:00:00,S2,SKU025,5,2026-06-27 18:00:00,2026-06-27 14:00:00
O00866,ORD018S3,2026-06-27 10:00:00,S3,SKU001,3,2026-06-27 18:00:00,2026-06-27 14:00:00
O00867,ORD018S3,2026-06-27 10:00:00,S3,SKU002,5,2026-06-27 18:00:00,2026-06-27 14:00:00
O00868,ORD018S3,2026-06-27 10:00:00,S3,SKU003,8,2026-06-27 18:00:00,2026-06-27 14:00:00
O00869,ORD018S3,2026-06-27 10:00:00,S3,SKU006,6,2026-06-27 18:00:00,2026-06-27 14:00:00
O00870,ORD018S3,2026-06-27 10:00:00,S3,SKU011,2,2026-06-27 18:00:00,2026-06-27 14:00:00
O00871,ORD018S3,2026-06-27 10:00:00,S3,SKU013,2,2026-06-27 18:00:00,2026-06-27 14:00:00
O00872,ORD018S3,2026-06-27 10:00:00,S3,SKU016,5,2026-06-27 18:00:00,2026-06-27 14:00:00
O00873,ORD018S3,2026-06-27 10:00:00,S3,SKU017,6,2026-06-27 18:00:00,2026-06-27 14:00:00
O00874,ORD018S3,2026-06-27 10:00:00,S3,SKU018,3,2026-06-27 18:00:00,2026-06-27 14:00:00
O00875,ORD018S3,2026-06-27 10:00:00,S3,SKU019,6,2026-06-27 18:00:00,2026-06-27 14:00:00
O00876,ORD018S3,2026-06-27 10:00:00,S3,SKU021,5,2026-06-27 18:00:00,2026-06-27 14:00:00
O00877,ORD018S3,2026-06-27 10:00:00,S3,SKU024,8,2026-06-27 18:00:00,2026-06-27 14:00:00
O00878,ORD018S3,2026-06-27 10:00:00,S3,SKU027,6,2026-06-27 18:00:00,2026-06-27 14:00:00
O00879,ORD018S4,2026-06-27 10:00:00,S4,SKU001,7,2026-06-27 18:00:00,2026-06-27 14:00:00
O00880,ORD018S4,2026-06-27 10:00:00,S4,SKU002,5,2026-06-27 18:00:00,2026-06-27 14:00:00
O00881,ORD018S4,2026-06-27 10:00:00,S4,SKU003,7,2026-06-27 18:00:00,2026-06-27 14:00:00
O00882,ORD018S4,2026-06-27 10:00:00,S4,SKU004,9,2026-06-27 18:00:00,2026-06-27 14:00:00
O00883,ORD018S4,2026-06-27 10:00:00,S4,SKU006,9,2026-06-27 18:00:00,2026-06-27 14:00:00
O00884,ORD018S4,2026-06-27 10:00:00,S4,SKU011,4,2026-06-27 18:00:00,2026-06-27 14:00:00
O00885,ORD018S4,2026-06-27 10:00:00,S4,SKU013,4,2026-06-27 18:00:00,2026-06-27 14:00:00
O00886,ORD018S4,2026-06-27 10:00:00,S4,SKU014,2,2026-06-27 18:00:00,2026-06-27 14:00:00
O00887,ORD018S4,2026-06-27 10:00:00,S4,SKU015,5,2026-06-27 18:00:00,2026-06-27 14:00:00
O00888,ORD018S4,2026-06-27 10:00:00,S4,SKU016,7,2026-06-27 18:00:00,2026-06-27 14:00:00
O00889,ORD018S4,2026-06-27 10:00:00,S4,SKU017,7,2026-06-27 18:00:00,2026-06-27 14:00:00
O00890,ORD018S4,2026-06-27 10:00:00,S4,SKU018,2,2026-06-27 18:00:00,2026-06-27 14:00:00
O00891,ORD018S4,2026-06-27 10:00:00,S4,SKU020,2,2026-06-27 18:00:00,2026-06-27 14:00:00
O00892,ORD018S4,2026-06-27 10:00:00,S4,SKU021,2,2026-06-27 18:00:00,2026-06-27 14:00:00
O00893,ORD018S4,2026-06-27 10:00:00,S4,SKU022,7,2026-06-27 18:00:00,2026-06-27 14:00:00
O00894,ORD018S4,2026-06-27 10:00:00,S4,SKU028,4,2026-06-27 18:00:00,2026-06-27 14:00:00
O00895,ORD018S5,2026-06-27 10:00:00,S5,SKU004,4,2026-06-27 18:00:00,2026-06-27 14:00:00
O00896,ORD018S5,2026-06-27 10:00:00,S5,SKU011,4,2026-06-27 18:00:00,2026-06-27 14:00:00
O00897,ORD018S5,2026-06-27 10:00:00,S5,SKU012,5,2026-06-27 18:00:00,2026-06-27 14:00:00
O00898,ORD018S5,2026-06-27 10:00:00,S5,SKU016,1,2026-06-27 18:00:00,2026-06-27 14:00:00
O00899,ORD018S5,2026-06-27 10:00:00,S5,SKU018,2,2026-06-27 18:00:00,2026-06-27 14:00:00
O00900,ORD018S5,2026-06-27 10:00:00,S5,SKU020,6,2026-06-27 18:00:00,2026-06-27 14:00:00
O00901,ORD018S5,2026-06-27 10:00:00,S5,SKU024,2,2026-06-27 18:00:00,2026-06-27 14:00:00
O00902,ORD018S5,2026-06-27 10:00:00,S5,SKU027,2,2026-06-27 18:00:00,2026-06-27 14:00:00
O00903,ORD019S1,2026-06-28 10:00:00,S1,SKU002,3,2026-06-28 18:00:00,2026-06-28 14:00:00
O00904,ORD019S1,2026-06-28 10:00:00,S1,SKU003,2,2026-06-28 18:00:00,2026-06-28 14:00:00
O00905,ORD019S1,2026-06-28 10:00:00,S1,SKU004,2,2026-06-28 18:00:00,2026-06-28 14:00:00
O00906,ORD019S1,2026-06-28 10:00:00,S1,SKU006,5,2026-06-28 18:00:00,2026-06-28 14:00:00
O00907,ORD019S1,2026-06-28 10:00:00,S1,SKU007,5,2026-06-28 18:00:00,2026-06-28 14:00:00
O00908,ORD019S1,2026-06-28 10:00:00,S1,SKU008,2,2026-06-28 18:00:00,2026-06-28 14:00:00
O00909,ORD019S1,2026-06-28 10:00:00,S1,SKU017,4,2026-06-28 18:00:00,2026-06-28 14:00:00
O00910,ORD019S1,2026-06-28 10:00:00,S1,SKU025,4,2026-06-28 18:00:00,2026-06-28 14:00:00
O00911,ORD019S2,2026-06-28 10:00:00,S2,SKU002,1,2026-06-28 18:00:00,2026-06-28 14:00:00
O00912,ORD019S2,2026-06-28 10:00:00,S2,SKU003,1,2026-06-28 18:00:00,2026-06-28 14:00:00
O00913,ORD019S2,2026-06-28 10:00:00,S2,SKU004,3,2026-06-28 18:00:00,2026-06-28 14:00:00
O00914,ORD019S2,2026-06-28 10:00:00,S2,SKU005,3,2026-06-28 18:00:00,2026-06-28 14:00:00
O00915,ORD019S2,2026-06-28 10:00:00,S2,SKU006,3,2026-06-28 18:00:00,2026-06-28 14:00:00
O00916,ORD019S2,2026-06-28 10:00:00,S2,SKU007,1,2026-06-28 18:00:00,2026-06-28 14:00:00
O00917,ORD019S2,2026-06-28 10:00:00,S2,SKU011,1,2026-06-28 18:00:00,2026-06-28 14:00:00
O00918,ORD019S2,2026-06-28 10:00:00,S2,SKU016,6,2026-06-28 18:00:00,2026-06-28 14:00:00
O00919,ORD019S2,2026-06-28 10:00:00,S2,SKU018,3,2026-06-28 18:00:00,2026-06-28 14:00:00
O00920,ORD019S2,2026-06-28 10:00:00,S2,SKU019,3,2026-06-28 18:00:00,2026-06-28 14:00:00
O00921,ORD019S2,2026-06-28 10:00:00,S2,SKU022,4,2026-06-28 18:00:00,2026-06-28 14:00:00
O00922,ORD019S2,2026-06-28 10:00:00,S2,SKU024,1,2026-06-28 18:00:00,2026-06-28 14:00:00
O00923,ORD019S2,2026-06-28 10:00:00,S2,SKU026,5,2026-06-28 18:00:00,2026-06-28 14:00:00
O00924,ORD019S3,2026-06-28 10:00:00,S3,SKU002,5,2026-06-28 18:00:00,2026-06-28 14:00:00
O00925,ORD019S3,2026-06-28 10:00:00,S3,SKU004,5,2026-06-28 18:00:00,2026-06-28 14:00:00
O00926,ORD019S3,2026-06-28 10:00:00,S3,SKU006,6,2026-06-28 18:00:00,2026-06-28 14:00:00
O00927,ORD019S3,2026-06-28 10:00:00,S3,SKU011,2,2026-06-28 18:00:00,2026-06-28 14:00:00
O00928,ORD019S3,2026-06-28 10:00:00,S3,SKU013,3,2026-06-28 18:00:00,2026-06-28 14:00:00
O00929,ORD019S3,2026-06-28 10:00:00,S3,SKU016,3,2026-06-28 18:00:00,2026-06-28 14:00:00
O00930,ORD019S3,2026-06-28 10:00:00,S3,SKU017,6,2026-06-28 18:00:00,2026-06-28 14:00:00
O00931,ORD019S3,2026-06-28 10:00:00,S3,SKU021,3,2026-06-28 18:00:00,2026-06-28 14:00:00
O00932,ORD019S3,2026-06-28 10:00:00,S3,SKU022,2,2026-06-28 18:00:00,2026-06-28 14:00:00
O00933,ORD019S3,2026-06-28 10:00:00,S3,SKU023,8,2026-06-28 18:00:00,2026-06-28 14:00:00
O00934,ORD019S3,2026-06-28 10:00:00,S3,SKU027,5,2026-06-28 18:00:00,2026-06-28 14:00:00
O00935,ORD019S3,2026-06-28 10:00:00,S3,SKU028,6,2026-06-28 18:00:00,2026-06-28 14:00:00
O00936,ORD019S4,2026-06-28 10:00:00,S4,SKU001,5,2026-06-28 18:00:00,2026-06-28 14:00:00
O00937,ORD019S4,2026-06-28 10:00:00,S4,SKU004,2,2026-06-28 18:00:00,2026-06-28 14:00:00
O00938,ORD019S4,2026-06-28 10:00:00,S4,SKU005,4,2026-06-28 18:00:00,2026-06-28 14:00:00
O00939,ORD019S4,2026-06-28 10:00:00,S4,SKU007,7,2026-06-28 18:00:00,2026-06-28 14:00:00
O00940,ORD019S4,2026-06-28 10:00:00,S4,SKU009,9,2026-06-28 18:00:00,2026-06-28 14:00:00
O00941,ORD019S4,2026-06-28 10:00:00,S4,SKU014,4,2026-06-28 18:00:00,2026-06-28 14:00:00
O00942,ORD019S4,2026-06-28 10:00:00,S4,SKU025,7,2026-06-28 18:00:00,2026-06-28 14:00:00
O00943,ORD019S5,2026-06-28 10:00:00,S5,SKU003,1,2026-06-28 18:00:00,2026-06-28 14:00:00
O00944,ORD019S5,2026-06-28 10:00:00,S5,SKU004,5,2026-06-28 18:00:00,2026-06-28 14:00:00
O00945,ORD019S5,2026-06-28 10:00:00,S5,SKU006,4,2026-06-28 18:00:00,2026-06-28 14:00:00
O00946,ORD019S5,2026-06-28 10:00:00,S5,SKU011,4,2026-06-28 18:00:00,2026-06-28 14:00:00
O00947,ORD019S5,2026-06-28 10:00:00,S5,SKU012,1,2026-06-28 18:00:00,2026-06-28 14:00:00
O00948,ORD019S5,2026-06-28 10:00:00,S5,SKU016,1,2026-06-28 18:00:00,2026-06-28 14:00:00
O00949,ORD019S5,2026-06-28 10:00:00,S5,SKU028,4,2026-06-28 18:00:00,2026-06-28 14:00:00
O00950,ORD020S1,2026-06-29 10:00:00,S1,SKU001,2,2026-06-29 18:00:00,2026-06-29 14:00:00
O00951,ORD020S1,2026-06-29 10:00:00,S1,SKU002,2,2026-06-29 18:00:00,2026-06-29 14:00:00
O00952,ORD020S1,2026-06-29 10:00:00,S1,SKU003,3,2026-06-29 18:00:00,2026-06-29 14:00:00
O00953,ORD020S1,2026-06-29 10:00:00,S1,SKU004,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00954,ORD020S1,2026-06-29 10:00:00,S1,SKU006,4,2026-06-29 18:00:00,2026-06-29 14:00:00
O00955,ORD020S1,2026-06-29 10:00:00,S1,SKU009,4,2026-06-29 18:00:00,2026-06-29 14:00:00
O00956,ORD020S1,2026-06-29 10:00:00,S1,SKU011,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00957,ORD020S1,2026-06-29 10:00:00,S1,SKU014,2,2026-06-29 18:00:00,2026-06-29 14:00:00
O00958,ORD020S1,2026-06-29 10:00:00,S1,SKU017,2,2026-06-29 18:00:00,2026-06-29 14:00:00
O00959,ORD020S1,2026-06-29 10:00:00,S1,SKU021,4,2026-06-29 18:00:00,2026-06-29 14:00:00
O00960,ORD020S1,2026-06-29 10:00:00,S1,SKU023,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00961,ORD020S2,2026-06-29 10:00:00,S2,SKU001,4,2026-06-29 18:00:00,2026-06-29 14:00:00
O00962,ORD020S2,2026-06-29 10:00:00,S2,SKU002,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00963,ORD020S2,2026-06-29 10:00:00,S2,SKU003,5,2026-06-29 18:00:00,2026-06-29 14:00:00
O00964,ORD020S2,2026-06-29 10:00:00,S2,SKU005,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00965,ORD020S2,2026-06-29 10:00:00,S2,SKU006,2,2026-06-29 18:00:00,2026-06-29 14:00:00
O00966,ORD020S2,2026-06-29 10:00:00,S2,SKU008,2,2026-06-29 18:00:00,2026-06-29 14:00:00
O00967,ORD020S2,2026-06-29 10:00:00,S2,SKU012,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00968,ORD020S2,2026-06-29 10:00:00,S2,SKU017,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00969,ORD020S2,2026-06-29 10:00:00,S2,SKU020,5,2026-06-29 18:00:00,2026-06-29 14:00:00
O00970,ORD020S2,2026-06-29 10:00:00,S2,SKU021,2,2026-06-29 18:00:00,2026-06-29 14:00:00
O00971,ORD020S2,2026-06-29 10:00:00,S2,SKU027,3,2026-06-29 18:00:00,2026-06-29 14:00:00
O00972,ORD020S3,2026-06-29 10:00:00,S3,SKU019,4,2026-06-29 18:00:00,2026-06-29 14:00:00
O00973,ORD020S3,2026-06-29 10:00:00,S3,SKU022,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00974,ORD020S3,2026-06-29 10:00:00,S3,SKU028,4,2026-06-29 18:00:00,2026-06-29 14:00:00
O00975,ORD020S4,2026-06-29 10:00:00,S4,SKU001,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00976,ORD020S4,2026-06-29 10:00:00,S4,SKU002,7,2026-06-29 18:00:00,2026-06-29 14:00:00
O00977,ORD020S4,2026-06-29 10:00:00,S4,SKU003,6,2026-06-29 18:00:00,2026-06-29 14:00:00
O00978,ORD020S4,2026-06-29 10:00:00,S4,SKU011,6,2026-06-29 18:00:00,2026-06-29 14:00:00
O00979,ORD020S4,2026-06-29 10:00:00,S4,SKU012,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00980,ORD020S4,2026-06-29 10:00:00,S4,SKU013,6,2026-06-29 18:00:00,2026-06-29 14:00:00
O00981,ORD020S4,2026-06-29 10:00:00,S4,SKU015,6,2026-06-29 18:00:00,2026-06-29 14:00:00
O00982,ORD020S4,2026-06-29 10:00:00,S4,SKU016,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00983,ORD020S4,2026-06-29 10:00:00,S4,SKU017,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00984,ORD020S5,2026-06-29 10:00:00,S5,SKU001,1,2026-06-29 18:00:00,2026-06-29 14:00:00
O00985,ORD020S5,2026-06-29 10:00:00,S5,SKU005,2,2026-06-29 18:00:00,2026-06-29 14:00:00
O00986,ORD020S5,2026-06-29 10:00:00,S5,SKU006,2,2026-06-29 18:00:00,2026-06-29 14:00:00
O00987,ORD020S5,2026-06-29 10:00:00,S5,SKU007,4,2026-06-29 18:00:00,2026-06-29 14:00:00
O00988,ORD020S5,2026-06-29 10:00:00,S5,SKU008,4,2026-06-29 18:00:00,2026-06-29 14:00:00
O00989,ORD020S5,2026-06-29 10:00:00,S5,SKU014,2,2026-06-29 18:00:00,2026-06-29 14:00:00
O00990,ORD020S5,2026-06-29 10:00:00,S5,SKU015,3,2026-06-29 18:00:00,2026-06-29 14:00:00
O00991,ORD020S5,2026-06-29 10:00:00,S5,SKU018,3,2026-06-29 18:00:00,2026-06-29 14:00:00
O00992,ORD021S1,2026-06-30 10:00:00,S1,SKU001,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O00993,ORD021S1,2026-06-30 10:00:00,S1,SKU002,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O00994,ORD021S1,2026-06-30 10:00:00,S1,SKU003,3,2026-06-30 18:00:00,2026-06-30 14:00:00
O00995,ORD021S1,2026-06-30 10:00:00,S1,SKU004,3,2026-06-30 18:00:00,2026-06-30 14:00:00
O00996,ORD021S1,2026-06-30 10:00:00,S1,SKU005,3,2026-06-30 18:00:00,2026-06-30 14:00:00
O00997,ORD021S1,2026-06-30 10:00:00,S1,SKU006,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O00998,ORD021S1,2026-06-30 10:00:00,S1,SKU012,3,2026-06-30 18:00:00,2026-06-30 14:00:00
O00999,ORD021S1,2026-06-30 10:00:00,S1,SKU014,2,2026-06-30 18:00:00,2026-06-30 14:00:00
O01000,ORD021S1,2026-06-30 10:00:00,S1,SKU027,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O01001,ORD021S2,2026-06-30 10:00:00,S2,SKU001,1,2026-06-30 18:00:00,2026-06-30 14:00:00
O01002,ORD021S2,2026-06-30 10:00:00,S2,SKU002,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O01003,ORD021S2,2026-06-30 10:00:00,S2,SKU003,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O01004,ORD021S2,2026-06-30 10:00:00,S2,SKU005,3,2026-06-30 18:00:00,2026-06-30 14:00:00
O01005,ORD021S2,2026-06-30 10:00:00,S2,SKU006,2,2026-06-30 18:00:00,2026-06-30 14:00:00
O01006,ORD021S2,2026-06-30 10:00:00,S2,SKU009,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O01007,ORD021S2,2026-06-30 10:00:00,S2,SKU014,1,2026-06-30 18:00:00,2026-06-30 14:00:00
O01008,ORD021S2,2026-06-30 10:00:00,S2,SKU019,1,2026-06-30 18:00:00,2026-06-30 14:00:00
O01009,ORD021S2,2026-06-30 10:00:00,S2,SKU020,2,2026-06-30 18:00:00,2026-06-30 14:00:00
O01010,ORD021S2,2026-06-30 10:00:00,S2,SKU025,5,2026-06-30 18:00:00,2026-06-30 14:00:00
O01011,ORD021S2,2026-06-30 10:00:00,S2,SKU026,2,2026-06-30 18:00:00,2026-06-30 14:00:00
O01012,ORD021S3,2026-06-30 10:00:00,S3,SKU001,1,2026-06-30 18:00:00,2026-06-30 14:00:00
O01013,ORD021S3,2026-06-30 10:00:00,S3,SKU002,1,2026-06-30 18:00:00,2026-06-30 14:00:00
O01014,ORD021S3,2026-06-30 10:00:00,S3,SKU004,6,2026-06-30 18:00:00,2026-06-30 14:00:00
O01015,ORD021S3,2026-06-30 10:00:00,S3,SKU006,5,2026-06-30 18:00:00,2026-06-30 14:00:00
O01016,ORD021S3,2026-06-30 10:00:00,S3,SKU012,2,2026-06-30 18:00:00,2026-06-30 14:00:00
O01017,ORD021S3,2026-06-30 10:00:00,S3,SKU013,2,2026-06-30 18:00:00,2026-06-30 14:00:00
O01018,ORD021S3,2026-06-30 10:00:00,S3,SKU022,5,2026-06-30 18:00:00,2026-06-30 14:00:00
O01019,ORD021S3,2026-06-30 10:00:00,S3,SKU027,5,2026-06-30 18:00:00,2026-06-30 14:00:00
O01020,ORD021S4,2026-06-30 10:00:00,S4,SKU001,6,2026-06-30 18:00:00,2026-06-30 14:00:00
O01021,ORD021S4,2026-06-30 10:00:00,S4,SKU002,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O01022,ORD021S4,2026-06-30 10:00:00,S4,SKU003,6,2026-06-30 18:00:00,2026-06-30 14:00:00
O01023,ORD021S4,2026-06-30 10:00:00,S4,SKU005,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O01024,ORD021S4,2026-06-30 10:00:00,S4,SKU006,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O01025,ORD021S4,2026-06-30 10:00:00,S4,SKU007,7,2026-06-30 18:00:00,2026-06-30 14:00:00
O01026,ORD021S4,2026-06-30 10:00:00,S4,SKU014,7,2026-06-30 18:00:00,2026-06-30 14:00:00
O01027,ORD021S4,2026-06-30 10:00:00,S4,SKU020,7,2026-06-30 18:00:00,2026-06-30 14:00:00
O01028,ORD021S4,2026-06-30 10:00:00,S4,SKU026,3,2026-06-30 18:00:00,2026-06-30 14:00:00
O01029,ORD021S5,2026-06-30 10:00:00,S5,SKU001,1,2026-06-30 18:00:00,2026-06-30 14:00:00
O01030,ORD021S5,2026-06-30 10:00:00,S5,SKU008,2,2026-06-30 18:00:00,2026-06-30 14:00:00
O01031,ORD021S5,2026-06-30 10:00:00,S5,SKU009,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O01032,ORD021S5,2026-06-30 10:00:00,S5,SKU011,4,2026-06-30 18:00:00,2026-06-30 14:00:00
O01033,ORD021S5,2026-06-30 10:00:00,S5,SKU014,1,2026-06-30 18:00:00,2026-06-30 14:00:00
O01034,ORD022S1,2026-07-01 10:00:00,S1,SKU001,4,2026-07-01 18:00:00,2026-07-01 14:00:00
O01035,ORD022S1,2026-07-01 10:00:00,S1,SKU002,1,2026-07-01 18:00:00,2026-07-01 14:00:00
O01036,ORD022S1,2026-07-01 10:00:00,S1,SKU006,2,2026-07-01 18:00:00,2026-07-01 14:00:00
O01037,ORD022S1,2026-07-01 10:00:00,S1,SKU007,2,2026-07-01 18:00:00,2026-07-01 14:00:00
O01038,ORD022S1,2026-07-01 10:00:00,S1,SKU008,2,2026-07-01 18:00:00,2026-07-01 14:00:00
O01039,ORD022S1,2026-07-01 10:00:00,S1,SKU013,2,2026-07-01 18:00:00,2026-07-01 14:00:00
O01040,ORD022S1,2026-07-01 10:00:00,S1,SKU021,3,2026-07-01 18:00:00,2026-07-01 14:00:00
O01041,ORD022S1,2026-07-01 10:00:00,S1,SKU027,2,2026-07-01 18:00:00,2026-07-01 14:00:00
O01042,ORD022S2,2026-07-01 10:00:00,S2,SKU001,5,2026-07-01 18:00:00,2026-07-01 14:00:00
O01043,ORD022S2,2026-07-01 10:00:00,S2,SKU002,5,2026-07-01 18:00:00,2026-07-01 14:00:00
O01044,ORD022S2,2026-07-01 10:00:00,S2,SKU003,4,2026-07-01 18:00:00,2026-07-01 14:00:00
O01045,ORD022S2,2026-07-01 10:00:00,S2,SKU004,4,2026-07-01 18:00:00,2026-07-01 14:00:00
O01046,ORD022S2,2026-07-01 10:00:00,S2,SKU006,4,2026-07-01 18:00:00,2026-07-01 14:00:00
O01047,ORD022S2,2026-07-01 10:00:00,S2,SKU007,1,2026-07-01 18:00:00,2026-07-01 14:00:00
O01048,ORD022S2,2026-07-01 10:00:00,S2,SKU009,3,2026-07-01 18:00:00,2026-07-01 14:00:00
O01049,ORD022S2,2026-07-01 10:00:00,S2,SKU011,2,2026-07-01 18:00:00,2026-07-01 14:00:00
O01050,ORD022S2,2026-07-01 10:00:00,S2,SKU017,5,2026-07-01 18:00:00,2026-07-01 14:00:00
O01051,ORD022S2,2026-07-01 10:00:00,S2,SKU018,3,2026-07-01 18:00:00,2026-07-01 14:00:00
O01052,ORD022S2,2026-07-01 10:00:00,S2,SKU021,3,2026-07-01 18:00:00,2026-07-01 14:00:00
O01053,ORD022S3,2026-07-01 10:00:00,S3,SKU001,1,2026-07-01 18:00:00,2026-07-01 14:00:00
O01054,ORD022S3,2026-07-01 10:00:00,S3,SKU002,6,2026-07-01 18:00:00,2026-07-01 14:00:00
O01055,ORD022S3,2026-07-01 10:00:00,S3,SKU003,5,2026-07-01 18:00:00,2026-07-01 14:00:00
O01056,ORD022S3,2026-07-01 10:00:00,S3,SKU006,5,2026-07-01 18:00:00,2026-07-01 14:00:00
